"relpath","listed","writable","writableVia","ownWritable","mirrored","generated","disabled","ext","isDefault"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_16-39-22.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_17-26-23.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_18-6-31.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_20-11-24.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_22-27-29.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_22-32-7.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_22-9-23.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_4-22-7.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_4-30-19.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_4-7-36.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_5-1-9.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_5-45-43.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_8-41-33.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-25_8-42-30.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-26_0-20-44.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-26_15-32-44.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-26_2-18-14.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-26_21-34-44.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-26_3-28-51.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-26_9-30-48.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-27_10-27-23.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-27_10-35-33.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-27_10-52-29.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-27_16-54-25.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-27_22-56-20.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-27_3-36-40.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-27_9-38-35.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-28_12-18-58.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-28_16-41-12.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-28_22-43-7.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-28_4-58-16.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-28_6-17-3.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-29_0-59-52.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-29_13-3-44.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-29_19-5-39.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-29_7-1-49.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-3_23-27-40.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-3_23-40-12.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_1-51-40.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_1-7-34.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_12-21-56.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_2-20-49.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_22-12-42.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_22-15-19.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_22-53-22.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_23-46-17.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_3-18-0.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_4-13-48.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_4-18-20.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_4-22-49.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_4-32-21.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_4-53-15.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_4-6-47.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_4-7-44.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_5-20-11.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_5-23-24.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_5-30-37.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-30_5-4-29.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-31_0-10-34.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-31_1-6-28.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-31_13-10-15.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-31_14-26-25.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-31_20-28-18.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-31_7-8-22.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-4_15-42-8.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-4_19-8-56.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-4_4-10-25.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-5_14-31-37.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-5_23-22-44.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_0-40-25.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_1-28-50.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_1-40-6.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_1-43-17.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_12-10-31.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_13-43-22.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_13-43-23.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_13-43-53.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_15-49-54.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_16-10-31.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_19-29-48.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_19-37-17.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_23-38-35.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_4-10-31.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-6_8-10-31.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-7_11-42-20.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-7_15-43-34.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-7_20-9-1.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-7_3-39-56.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-7_7-41-9.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-8_0-10-13.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-8_0-45-44.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-8_0-56-13.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-8_13-0-3.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-8_15-32-57.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-8_21-34-38.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-8_22-43-15.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-8_4-57-25.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-8_8-58-52.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-9_0-21-51.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-9_12-25-15.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-9_16-54-47.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-9_16-56-30.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-9_21-56-38.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-9_22-49-5.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-7-9_6-23-35.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-8-1_1-47-0.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-8-1_13-50-50.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Logging/Log_2026-8-1_7-48-57.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/LogOptions.json","False","False","none","False","False","False","False",".json","False"
"profiles/VPPAdminTools/Permissions/credentials.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Permissions/SuperAdmins/SuperAdmins.txt","False","False","none","False","False","False","False",".txt","False"
"profiles/VPPAdminTools/Permissions/UserGroups/UserGroups.json","False","False","none","False","False","False","False",".json","False"
"server_manager/example_launch_params.txt","False","False","none","False","False","False","False",".txt","False"
"server_manager/example_mod_list.txt","False","False","none","False","False","False","False",".txt","False"
"server_manager/example_server_mod_list.txt","False","False","none","False","False","False","False",".txt","False"
"server_manager/readme.txt","False","False","none","False","False","False","False",".txt","False"
"server-settings.defaults.json","False","False","none","False","False","False","False",".json","True"
"server-settings.json","True","True","own-write","True","False","False","False",".json","False"
"serverDZ.cfg","False","False","none","False","False","True","False",".cfg","False"
"steam_appid.txt","False","False","none","False","False","False","False",".txt","False"
"steamapps/workshop/content/221100/1710977250/credits.txt","False","False","none","False","False","False","False",".txt","False"
"steamapps/workshop/content/221100/1710977250/README.txt","False","False","none","False","False","False","False",".txt","False"
"steamapps/workshop/content/221100/2291785308/NOTICE.txt","False","False","none","False","False","False","False",".txt","False"
"steamapps/workshop/content/221100/2471347750/models.txt","False","False","none","False","False","False","False",".txt","False"
"steamapps/workshop/content/221100/2471347750/types.xml","False","False","none","False","False","False","False",".xml","False"
"steamapps/workshop/content/221100/2482312670/SpawnerBubakuV2.json","False","False","none","False","False","False","False",".json","False"
"steamapps/workshop/content/221100/2792982069/NOTICE.txt","False","False","none","False","False","False","False",".txt","False"
"steamapps/workshop/content/221100/2792984177/CREDITS.txt","False","False","none","False","False","False","False",".txt","False"
"steamapps/workshop/content/221100/2971190303/cfgeventspawns_Chernarus.xml","False","False","none","False","False","False","False",".xml","False"
"steamapps/workshop/content/221100/2971190303/events.xml","False","False","none","False","False","False","False",".xml","False"
"steamapps/workshop/content/221100/2971190303/spawnabletypes.xml","False","False","none","False","False","False","False",".xml","False"
"steamapps/workshop/content/221100/2971190303/types.xml","False","False","none","False","False","False","False",".xml","False"
"steamapps/workshop/content/221100/3682348844/README.txt","False","False","none","False","False","False","False",".txt","False"
"whitelist.defaults.txt","False","False","none","False","False","False","False",".txt","True"
"whitelist.txt","True","True","file-write","False","False","False","False",".txt","False"
